show_id,type,title,director,cast,country,rating,release_year,day_added,month_added,year_added,duration_value,duration_type,listed_in
s69,MOVIE,SCHUMACHER,"HANNS-BRUNO KAMMERTÖNS, VANESSA NÖCKER, MICHAEL WECH",MICHAEL SCHUMACHER,N/S,TV-14,2021,15.0,9.0,2021.0,113,MIN,"DOCUMENTARIES, INTERNATIONAL MOVIES, SPORTS MOVIES"
s70,TV SHOW,STORIES BY RABINDRANATH TAGORE,N/S,N/S,INDIA,TV-PG,2015,15.0,9.0,2021.0,1,SEASONS,"INTERNATIONAL TV SHOWS, TV DRAMAS"
s71,TV SHOW,TOO HOT TO HANDLE: LATINO,N/S,ITATÍ CANTORAL,N/S,TV-MA,2021,15.0,9.0,2021.0,1,SEASONS,"INTERNATIONAL TV SHOWS, REALITY TV, ROMANTIC TV SHOWS"
s72,MOVIE,A STORYBOTS SPACE ADVENTURE,DAVID A. VARGAS,"EVAN SPIRIDELLIS, ERIN FITZGERALD, JEFF GILL, FRED TATASCIORE, EVAN MICHAEL LEE, JARED ISAACMAN, SIAN PROCTOR, CHRIS SEMBROSKI, HAYLEY ARCENEAUX",N/S,TV-Y,2021,14.0,9.0,2021.0,13,MIN,CHILDREN & FAMILY MOVIES
s73,TV SHOW,JACK WHITEHALL: TRAVELS WITH MY FATHER,N/S,"JACK WHITEHALL, MICHAEL WHITEHALL",UNITED KINGDOM,TV-MA,2021,14.0,9.0,2021.0,5,SEASONS,"BRITISH TV SHOWS, DOCUSERIES, INTERNATIONAL TV SHOWS"
s74,MOVIE,KING OF BOYS,KEMI ADETIBA,"SOLA SOBOWALE, ADESUA ETOMI, REMILEKUN ""REMINISCE"" SAFARU, TOBECHUKWU ""ILLBLISS"" EJIOFOR, TONI TONES, PAUL SAMBO, JIDE KOSOKO, SHARON OOJA",NIGERIA,TV-MA,2018,14.0,9.0,2021.0,182,MIN,"DRAMAS, INTERNATIONAL MOVIES"
s75,TV SHOW,THE WORLD'S MOST AMAZING VACATION RENTALS,N/S,N/S,N/S,TV-PG,2021,14.0,9.0,2021.0,2,SEASONS,REALITY TV
s76,MOVIE,YOU VS. WILD: OUT COLD,BEN SIMMS,"BEAR GRYLLS, JASON DEREK PREMPEH",N/S,TV-G,2021,14.0,9.0,2021.0,106,MIN,CHILDREN & FAMILY MOVIES
s77,TV SHOW,YOWAMUSHI PEDAL,N/S,"DAIKI YAMASHITA, KOHSUKE TORIUMI, JUN FUKUSHIMA, HIROKI YASUMOTO, SHOWTARO MORIKUBO, KENTARO ITO, DAISUKE KISHIO, YOSHITSUGU MATSUOKA, JUNICHI SUWABE, AYAKA SUWA, MEGUMI HAN, TOMOAKI MAENO, TSUBASA YONAGA, TETSUYA KAKIHARA, SATOSHI HINO, HIROYUKI YOSHINO, ATSUSHI ABE, KOJI YUSA, KOUKI MIYATA, HIRO SHIMONO, WATARU HATANO, YUICHI NAKAMURA, KENJI NOJIMA, MAMORU MIYANO, DAISUKE ONO, YUMA UCHIDA, JUN FUKUYAMA",JAPAN,TV-14,2013,14.0,9.0,2021.0,1,SEASONS,"ANIME SERIES, INTERNATIONAL TV SHOWS"
s78,MOVIE,LITTLE SINGHAM - BLACK SHADOW,PRAKASH SATAM,"SUMRIDDHI SHUKLA, JIGNA BHARADWAJ, SONAL KAUSHAL, NESHMA CHEMBURKAR, GANESH DIVEKAR, ANNAMAYA VERMA, ANAMAY VERMA, MANOJ PANDEY",N/S,TV-Y7,2021,11.0,9.0,2021.0,48,MIN,"CHILDREN & FAMILY MOVIES, COMEDIES"
s79,MOVIE,TUGHLAQ DURBAR,DELHIPRASAD DEENADAYALAN,"VIJAY SETHUPATHI, PARTHIBAN, RAASHI KHANNA",N/S,TV-14,2020,11.0,9.0,2021.0,145,MIN,"COMEDIES, DRAMAS, INTERNATIONAL MOVIES"
s80,MOVIE,TUGHLAQ DURBAR (TELUGU),DELHIPRASAD DEENADAYALAN,"VIJAY SETHUPATHI, PARTHIBAN, RAASHI KHANNA",N/S,TV-14,2021,11.0,9.0,2021.0,145,MIN,"COMEDIES, DRAMAS, INTERNATIONAL MOVIES"
s81,MOVIE,FIREDRAKE THE SILVER DRAGON,TOMER ESHED,"THOMAS BRODIE-SANGSTER, FELICITY JONES, FREDDIE HIGHMORE, PATRICK STEWART, MEERA SYAL, SANJEEV BHASKAR, NONSO ANOZIE",N/S,TV-Y7,2021,10.0,9.0,2021.0,93,MIN,CHILDREN & FAMILY MOVIES
s82,MOVIE,KATE,CEDRIC NICOLAS-TROYAN,"MARY ELIZABETH WINSTEAD, JUN KUNIMURA, WOODY HARRELSON, TADANOBU ASANO, MIYAVI, MICHIEL HUISMAN, MIKU MARTINEAU",UNITED STATES,R,2021,10.0,9.0,2021.0,106,MIN,ACTION & ADVENTURE
s83,TV SHOW,LUCIFER,N/S,"TOM ELLIS, LAUREN GERMAN, KEVIN ALEJANDRO, D.B. WOODSIDE, LESLEY-ANN BRANDT, SCARLETT ESTEVEZ, RACHAEL HARRIS, AIMEE GARCIA, TRICIA HELFER, TOM WELLING, JEREMIAH W. BIRKETT, PEJ VAHDAT, MICHAEL GLADIS",UNITED STATES,TV-14,2021,10.0,9.0,2021.0,6,SEASONS,"CRIME TV SHOWS, TV COMEDIES, TV DRAMAS"
s84,TV SHOW,METAL SHOP MASTERS,N/S,JO KOY,N/S,TV-MA,2021,10.0,9.0,2021.0,1,SEASONS,REALITY TV
s85,MOVIE,OMO GHETTO: THE SAGA,"JJC SKILLZ, FUNKE AKINDELE","FUNKE AKINDELE, AYO MAKUN, CHIOMA CHUKWUKA AKPOTHA, YEMI EBERECHI ALADE, BLOSSOM CHUKWUJEKWU, DEYEMI OKANLAWON, ALEXX EKUBO, ZUBBY MICHAEL, TINA MBA, FEMI JACOBS",NIGERIA,TV-MA,2020,10.0,9.0,2021.0,147,MIN,"ACTION & ADVENTURE, COMEDIES, DRAMAS"
s86,TV SHOW,POKÉMON MASTER JOURNEYS: THE SERIES,N/S,"IKUE OTANI, SARAH NATOCHENNY, ZENO ROBINSON, CHERAMI LEIGH, JAMES CARTER CATHCART, MICHELE KNOTZ, RODGER PARSONS, RAY CHASE, CASEY MONGILLO, TARA SANDS",N/S,TV-Y7,2021,10.0,9.0,2021.0,1,SEASONS,"ANIME SERIES, KIDS' TV"
s87,MOVIE,PREY,THOMAS SIEBEN,"DAVID KROSS, HANNO KOFFLER, MARIA EHRICH, ROBERT FINSTER, YUNG NGO, KLAUS STEINBACHER, LIVIA MATTHES, NELLIE THALBACH",N/S,TV-MA,2021,10.0,9.0,2021.0,87,MIN,"INTERNATIONAL MOVIES, THRILLERS"
s88,TV SHOW,TITIPO TITIPO,N/S,"JEON HAE-RI, KIM EUN-AH, HONG BUM-KI, NAM DO-HYEONG, UM SANG-HYUN",N/S,TV-Y,2019,10.0,9.0,2021.0,2,SEASONS,"KIDS' TV, KOREAN TV SHOWS"
s89,MOVIE,BLOOD BROTHERS: MALCOLM X & MUHAMMAD ALI,MARCUS CLARKE,"MALCOLM X, MUHAMMAD ALI",N/S,PG-13,2021,9.0,9.0,2021.0,96,MIN,"DOCUMENTARIES, SPORTS MOVIES"
s90,TV SHOW,MIGHTY RAJU,N/S,"JULIE TEJWANI, SABINA MALIK, JIGNA BHARDWAJ, RUPA BHIMANI, LALIT AGARWAL, RAJESH SHUKLA, RAJESH KAVA",N/S,TV-Y7,2017,9.0,9.0,2021.0,4,SEASONS,KIDS' TV
s91,MOVIE,PARADISE HILLS,ALICE WADDINGTON,"EMMA ROBERTS, DANIELLE MACDONALD, AWKWAFINA, EIZA GONZÁLEZ, MILLA JOVOVICH, JEREMY IRVINE, ARNAUD VALOIS, DANIEL HORVATH","SPAIN, UNITED STATES",TV-MA,2019,9.0,9.0,2021.0,95,MIN,"SCI-FI & FANTASY, THRILLERS"
s92,MOVIE,THE WOMEN AND THE MURDERER,"MONA ACHACHE, PATRICIA TOURANCHEAU",N/S,FRANCE,TV-14,2021,9.0,9.0,2021.0,92,MIN,"DOCUMENTARIES, INTERNATIONAL MOVIES"
s93,TV SHOW,INTO THE NIGHT,N/S,"PAULINE ETIENNE, LAURENT CAPELLUTO, STEFANO CASSETTI, MEHMET KURTULUŞ, BABETIDA SADJO, JAN BIJVOET, KSAWERY SZLENKIER, VINCENT LONDEZ, REGINA BIKKININA, ALBA GAÏA KRAGHEDE BELLUGI, NABIL MALLAT",BELGIUM,TV-MA,2021,8.0,9.0,2021.0,2,SEASONS,"INTERNATIONAL TV SHOWS, TV DRAMAS, TV MYSTERIES"
s94,MOVIE,JJ+E,ALEXIS ALMSTRÖM,"ELSA ÖHRN, MUSTAPHA AARAB, JONAY PINEDA SKALLAK, MAGNUS KREPPER, LOREEN, ALBIN GRENHOLM, SIMON MEZHER, ELSA BERGSTRÖM TERENT, JOSEF KADIM, YOHANNES FREZGI",N/S,TV-MA,2021,8.0,9.0,2021.0,91,MIN,"DRAMAS, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s95,MOVIE,SHOW DOGS,RAJA GOSNELL,"WILL ARNETT, LUDACRIS, NATASHA LYONNE, STANLEY TUCCI, JORDIN SPARKS, GABRIEL IGLESIAS, SHAQUILLE O'NEAL, OMAR CHAPARRO, ALAN CUMMING, ANDY BECKWITH, DELIA SHEPPARD, KERRY SHALE","UNITED KINGDOM, UNITED STATES",PG,2018,8.0,9.0,2021.0,90,MIN,"CHILDREN & FAMILY MOVIES, COMEDIES"
s96,TV SHOW,THE CIRCLE,N/S,MICHELLE BUTEAU,"UNITED STATES, UNITED KINGDOM",TV-MA,2021,8.0,9.0,2021.0,3,SEASONS,REALITY TV
s97,MOVIE,IF I LEAVE HERE TOMORROW: A FILM ABOUT LYNYRD SKYNYRD,STEPHEN KIJAK,"RONNIE VAN ZANDT, GARY ROSSINGTON, ALLEN COLLINS, LEON WILKESON, BOB BURNS, BILLY POWELL, ED KING, ARTIMUS PYLE, STEVE GAINES, JOHNNY VAN ZANT",UNITED STATES,TV-MA,2018,7.0,9.0,2021.0,97,MIN,"DOCUMENTARIES, MUSIC & MUSICALS"
s98,TV SHOW,KID COSMIC,N/S,"JACK FISHER, TOM KENNY, AMANDA C. MILLER, KIM YARBROUGH, KEITH FERGUSON, GREY GRIFFIN, LILY ROSE SILVER",UNITED STATES,TV-Y7,2021,7.0,9.0,2021.0,2,SEASONS,"KIDS' TV, TV COMEDIES, TV SCI-FI & FANTASY"
s99,TV SHOW,OCTONAUTS: ABOVE & BEYOND,N/S,"ANTONIO AAKEEL, CHIPO CHUNG, SIMON FOSTER, TERESA GALLAGHER, SIMON GREENALL, KATE HARBOUR, PAUL PANTING, ROB RACKSTRAW, WILLIAM VANDERPUYE, HELEN WALSH, KEITH WICKHAM, ANDRES WILLIAMS, JO WYATT",UNITED KINGDOM,TV-Y,2021,7.0,9.0,2021.0,1,SEASONS,"BRITISH TV SHOWS, KIDS' TV"
s100,TV SHOW,ON THE VERGE,N/S,"JULIE DELPY, ELISABETH SHUE, SARAH JONES, ALEXIA LANDEAU, MATHIEU DEMY, TROY GARITY, TIMM SHARP, GIOVANNI RIBISI","FRANCE, UNITED STATES",TV-MA,2021,7.0,9.0,2021.0,1,SEASONS,"TV COMEDIES, TV DRAMAS"
s101,TV SHOW,TOBOT GALAXY DETECTIVES,N/S,"AUSTIN ABELL, TRAVIS TURNER, COLE HOWARD, ANNA CUMMER, JESSE INOCALLA, BRIAN DOBSON, MICHAEL ADAMTHWAITE, JOSEPH GIRGIS, CAITLYN BAIRSTOW",N/S,TV-Y7,2019,7.0,9.0,2021.0,2,SEASONS,KIDS' TV
s102,MOVIE,UNTOLD: BREAKING POINT,"CHAPMAN WAY, MACLAIN WAY",N/S,UNITED STATES,TV-MA,2021,7.0,9.0,2021.0,80,MIN,"DOCUMENTARIES, SPORTS MOVIES"
s103,TV SHOW,COUNTDOWN: INSPIRATION4 MISSION TO SPACE,JASON HEHIR,N/S,N/S,TV-14,2021,6.0,9.0,2021.0,1,SEASONS,"DOCUSERIES, SCIENCE & NATURE TV"
s104,MOVIE,SHADOW PARTIES,YEMI AMODU,"JIDE KOSOKO, OMOTOLA JALADE-EKEINDE, YEMI BLAQ, SOLA SOBOWALE, KEN ERICS, TOYIN AIMAKHU, SEGUN ARINZE, JIBOLA DABO, ROTIMI SALAMI, PA JIMI SOLANKE, RACHAEL OKONKWO, BASSEY OKON, LUCIEN MORGAN, MAGDALENA KORPAS",N/S,TV-MA,2020,6.0,9.0,2021.0,117,MIN,"DRAMAS, INTERNATIONAL MOVIES, THRILLERS"
s105,TV SHOW,TAYO THE LITTLE BUS,N/S,"ROBYN SLADE, KAMI DESILETS",SOUTH KOREA,TV-Y,2016,6.0,9.0,2021.0,2,SEASONS,"KIDS' TV, KOREAN TV SHOWS"
s106,MOVIE,ANGAMALY DIARIES,LIJO JOSE PELLISSERY,"ANTONY VARGHESE, RESHMA RAJAN, BINNY RINKY BENJAMIN, VINEETH VISHWAM, KICHU TELLUS, SREEKANTH DASAN, SARATH KUMAR, TITO WILSON, ANANDHU, BITTO DAVIS, SINOJ VARGHESE",INDIA,TV-14,2017,5.0,9.0,2021.0,128,MIN,"ACTION & ADVENTURE, COMEDIES, DRAMAS"
s107,TV SHOW,BUNK'D,N/S,"PEYTON LIST, KARAN BRAR, SKAI JACKSON, MIRANDA MAY, KEVIN G. QUINN, NATHAN ARENAS, NINA LU",UNITED STATES,TV-G,2021,5.0,9.0,2021.0,5,SEASONS,"KIDS' TV, TV COMEDIES"
s108,MOVIE,A CHAMPION HEART,DAVID DE VOS,"MANDY GRACE, DAVID DE VOS, DONNA RUSCH, DEVAN KEY, ISABELLA MANCUSO, ARIANA GUIDO",UNITED STATES,G,2018,4.0,9.0,2021.0,90,MIN,"CHILDREN & FAMILY MOVIES, DRAMAS"
s109,TV SHOW,DIVE CLUB,N/S,"AUBRI IBRAG, SANA'A SHAIK, MIAH MADDEN, MERCY CORNWALL, GEORGIA-MAY DAVIS, RYAN HARRISON, JOSH HEUSTON, ALEXANDER GRANT",AUSTRALIA,TV-G,2021,3.0,9.0,2021.0,1,SEASONS,"KIDS' TV, TV DRAMAS, TEEN TV SHOWS"
s110,TV SHOW,LA CASA DE PAPEL,N/S,"ÚRSULA CORBERÓ, ITZIAR ITUÑO, ÁLVARO MORTE, PACO TOUS, ENRIQUE ARCE, PEDRO ALONSO, MARÍA PEDRAZA, ALBA FLORES, MIGUEL HERRÁN, JAIME LORENTE, ESTHER ACEBO, DARKO PERIC, KITI MÁNVER",SPAIN,TV-MA,2021,3.0,9.0,2021.0,5,SEASONS,"CRIME TV SHOWS, INTERNATIONAL TV SHOWS, SPANISH-LANGUAGE TV SHOWS"
s111,TV SHOW,MONEY HEIST: FROM TOKYO TO BERLIN,"LUIS ALFARO, JAVIER GÓMEZ SANTANDER",N/S,N/S,TV-MA,2021,3.0,9.0,2021.0,1,SEASONS,"DOCUSERIES, INTERNATIONAL TV SHOWS, SPANISH-LANGUAGE TV SHOWS"
s112,TV SHOW,SHARKDOG,N/S,"LIAM MITCHELL, DEE BRADLEY BAKER, GREY GRIFFIN, JOSH MCDERMITT, KARI WAHLGREN, JUDY ALICE LEE, ALI MAWJI","UNITED STATES, SINGAPORE",TV-Y,2021,3.0,9.0,2021.0,1,SEASONS,KIDS' TV
s113,MOVIE,WORTH,SARA COLANGELO,"MICHAEL KEATON, STANLEY TUCCI, AMY RYAN, SHUNORI RAMANATHAN, ATO BLANKSON-WOOD, TATE DONOVAN, LAURA BENANTI, CHRIS TARDIO",N/S,PG-13,2021,3.0,9.0,2021.0,119,MIN,DRAMAS
s114,MOVIE,AFTERLIFE OF THE PARTY,STEPHEN HEREK,"VICTORIA JUSTICE, MIDORI FRANCIS, ROBYN SCOTT, ADAM GARCIA, TIMOTHY RENOUF, GLORIA GARCIA, MYFANWY WARING, SPENCER SUTHERLAND",N/S,TV-PG,2021,2.0,9.0,2021.0,110,MIN,"COMEDIES, ROMANTIC MOVIES"
s115,MOVIE,ANJAAM,RAHUL RAWAIL,"MADHURI DIXIT, SHAH RUKH KHAN, TINNU ANAND, JOHNY LEVER, KALPANA IYER, HIMANI SHIVPURI, SUDHA CHANDRAN, BEENA, KIRAN KUMAR",INDIA,TV-14,1994,2.0,9.0,2021.0,143,MIN,"DRAMAS, INTERNATIONAL MOVIES, THRILLERS"
s116,MOVIE,BRIGHT STAR,JANE CAMPION,"ABBIE CORNISH, BEN WHISHAW, PAUL SCHNEIDER, KERRY FOX, EDIE MARTIN, THOMAS BRODIE-SANGSTER, CLAUDIE BLAKLEY, GERARD MONACO, ANTONIA CAMPBELL-HUGHES, SAMUEL ROUKIN","UNITED KINGDOM, AUSTRALIA, FRANCE",PG,2009,2.0,9.0,2021.0,119,MIN,"DRAMAS, ROMANTIC MOVIES"
s117,MOVIE,DHANAK,NAGESH KUKUNOOR,"KRRISH CHHABRIA, HETAL GADA, VIPIN SHARMA, GULFAM KHAN, SURESH MENON, VIJAY MAURYA, RAJIV LAKSHMAN, NINAD KAMAT",INDIA,TV-PG,2015,2.0,9.0,2021.0,114,MIN,"COMEDIES, DRAMAS, INDEPENDENT MOVIES"
s118,MOVIE,FINAL ACCOUNT,LUKE HOLLAND,N/S,"UNITED KINGDOM, UNITED STATES",PG-13,2021,2.0,9.0,2021.0,94,MIN,DOCUMENTARIES
s119,MOVIE,GURGAON,SHANKER RAMAN,"AKSHAY OBEROI, PANKAJ TRIPATHI, RAGINI KHANNA, AAMIR BASHIR, SHALINI VATSA, ASHISH VERMA",INDIA,TV-14,2017,2.0,9.0,2021.0,106,MIN,"DRAMAS, INTERNATIONAL MOVIES, THRILLERS"
s120,MOVIE,HERE AND THERE,JP HABAC,"JANINE GUTIERREZ, JC SANTOS, VICTOR ANASTACIO, YESH BURCE, LOTLOT DE LEON",N/S,TV-MA,2020,2.0,9.0,2021.0,99,MIN,"DRAMAS, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s121,TV SHOW,HEROES OF GOO JIT ZU,N/S,"JON ALLEN, KELLEN GOFF, JOE HERNANDEZ, KAIJI TANG",AUSTRALIA,TV-Y7,2021,2.0,9.0,2021.0,1,SEASONS,"KIDS' TV, TV COMEDIES"
s122,TV SHOW,HOTEL DEL LUNA,N/S,"LEE JI-EUN, YEO JIN-GOO, SHIN JUNG-GEUN, SEO YI-SOOK, BAE HAE-SUN, PYO JI-HOON, CHO HYUN-CHUL, KANG HONG-SUK, LEE DO-HYUN, LEE TAE-SEON, KANG MINA, PARK YOU-NA, OH JI-HO",N/S,TV-14,2019,2.0,9.0,2021.0,1,SEASONS,"INTERNATIONAL TV SHOWS, ROMANTIC TV SHOWS, TV COMEDIES"
s123,MOVIE,IN THE CUT,JANE CAMPION,"MEG RYAN, MARK RUFFALO, JENNIFER JASON LEIGH, NICK DAMICI, SHARRIEFF PUGH, KEVIN BACON, YAANI KING MONDSCHEIN, HEATHER LITTEER","UNITED KINGDOM, AUSTRALIA, FRANCE, UNITED STATES",R,2003,2.0,9.0,2021.0,118,MIN,THRILLERS
s124,TV SHOW,LUV KUSHH,N/S,N/S,N/S,TV-Y7,2012,2.0,9.0,2021.0,1,SEASONS,KIDS' TV
s125,TV SHOW,PORORO - THE LITTLE PENGUIN,N/S,N/S,SOUTH KOREA,TV-Y7,2013,2.0,9.0,2021.0,3,SEASONS,"KIDS' TV, KOREAN TV SHOWS"
s126,TV SHOW,Q-FORCE,N/S,"SEAN HAYES, WANDA SYKES, LAURIE METCALF, DAVID HARBOUR, GARY COLE, PATTI HARRISON, MATT ROGERS",UNITED STATES,TV-MA,2021,2.0,9.0,2021.0,1,SEASONS,"CRIME TV SHOWS, TV ACTION & ADVENTURE, TV COMEDIES"
s127,MOVIE,SHIKARA,VIDHU VINOD CHOPRA,"AADIL KHAN, SADIA KHATEEB, ZAIN KHAN DURRANI, PRIYANSHU CHATTERJEE, BHAVNA CHAUHAN, ASHWIN DHAR, FARID AZAD KHAN, SAGHAR SEHRAI",INDIA,TV-14,2020,2.0,9.0,2021.0,115,MIN,"DRAMAS, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s128,MOVIE,A CINDERELLA STORY,MARK ROSMAN,"HILARY DUFF, CHAD MICHAEL MURRAY, JENNIFER COOLIDGE, DAN BYRD, REGINA KING, JULIE GONZALO, LIN SHAYE, MADELINE ZIMA, ANDREA AVERY, MARY PAT GLEASON, PAUL RODRIGUEZ, WHIP HUBLEY, KEVIN KILNER, ERICA HUBBARD, SIMON HELBERG","UNITED STATES, CANADA",PG,2004,1.0,9.0,2021.0,95,MIN,"CHILDREN & FAMILY MOVIES, COMEDIES"
s129,MOVIE,AGATHA CHRISTIE'S CROOKED HOUSE,GILLES PAQUET-BRENNER,"GLENN CLOSE, TERENCE STAMP, MAX IRONS, GILLIAN ANDERSON, CHRISTINA HENDRICKS, STEFANIE MARTINI, JULIAN SANDS, HONOR KNEAFSEY, CHRISTIAN MCKAY, AMANDA ABBINGTON",N/S,PG-13,2017,1.0,9.0,2021.0,115,MIN,"DRAMAS, INTERNATIONAL MOVIES, THRILLERS"
s130,MOVIE,AN UNFINISHED LIFE,LASSE HALLSTRÖM,"ROBERT REDFORD, JENNIFER LOPEZ, MORGAN FREEMAN, JOSH LUCAS, DAMIAN LEWIS, CAMRYN MANHEIM, BECCA GARDNER, LYNDA BOYD, ROB HAYTER, P. LYNN JOHNSON","GERMANY, UNITED STATES",PG-13,2005,1.0,9.0,2021.0,108,MIN,DRAMAS
s131,MOVIE,BARBIE BIG CITY BIG DREAMS,SCOTT PLEYDELL-PEARCE,"AMERICA YOUNG, AMBER MAY, GISELLE FERNANDEZ, ALEJANDRO SAAB, DINORA WALCOTT",N/S,TV-Y,2021,1.0,9.0,2021.0,63,MIN,"CHILDREN & FAMILY MOVIES, MUSIC & MUSICALS"
s132,MOVIE,BLADE RUNNER: THE FINAL CUT,RIDLEY SCOTT,"HARRISON FORD, RUTGER HAUER, SEAN YOUNG, EDWARD JAMES OLMOS, M. EMMET WALSH, DARYL HANNAH, WILLIAM SANDERSON, BRION JAMES, JOE TURKEL, JOANNA CASSIDY, JAMES HONG, MORGAN PAULL",UNITED STATES,R,1982,1.0,9.0,2021.0,117,MIN,"ACTION & ADVENTURE, CLASSIC MOVIES, CULT MOVIES"
s133,TV SHOW,BRAVE ANIMATED SERIES,N/S,"TSENG YUN-FAN, KAO YUN-SHUO, CHIANG CHING-YEN, MENG CHING-FU, HUANG BAI-WEI, MA KUO-YAO, CHEN YEN-CHUN, SUN KE-FANG, KAI YANG-NIU, CHEN YU-WEN, NICK LIAO, LIN KAI-LING, MICKEY HUANG, LIU KUAN-TING, JIANG DU-HUI",N/S,TV-MA,2021,1.0,9.0,2021.0,1,SEASONS,"INTERNATIONAL TV SHOWS, TV ACTION & ADVENTURE, TV COMEDIES"
s134,MOVIE,CHAPPIE,NEILL BLOMKAMP,"SHARLTO COPLEY, HUGH JACKMAN, SIGOURNEY WEAVER, DEV PATEL, NINJA, YO-LANDI VISSER, JOSE PABLO CANTILLO, BRANDON AURET, JOHNNY SELEMA, MAURICE CARPEDE","SOUTH AFRICA, UNITED STATES",R,2015,1.0,9.0,2021.0,121,MIN,"ACTION & ADVENTURE, SCI-FI & FANTASY"
s135,MOVIE,CLEAR AND PRESENT DANGER,PHILLIP NOYCE,"HARRISON FORD, WILLEM DAFOE, ANNE ARCHER, JOAQUIM DE ALMEIDA, HENRY CZERNY, HARRIS YULIN, DONALD MOFFAT, MIGUEL SANDOVAL, BENJAMIN BRATT, DEAN JONES, THORA BIRCH, JAMES EARL JONES, RAYMOND CRUZ","UNITED STATES, MEXICO",PG-13,1994,1.0,9.0,2021.0,142,MIN,"ACTION & ADVENTURE, DRAMAS"
s136,MOVIE,CLIFFHANGER,RENNY HARLIN,"SYLVESTER STALLONE, JOHN LITHGOW, MICHAEL ROOKER, JANINE TURNER, REX LINN, CAROLINE GOODALL, LEON, CRAIG FAIRBRASS, RALPH WAITE, MAX PERLICH, PAUL WINFIELD","UNITED STATES, ITALY, FRANCE, JAPAN",R,1993,1.0,9.0,2021.0,113,MIN,ACTION & ADVENTURE
s137,MOVIE,COLD MOUNTAIN,ANTHONY MINGHELLA,"JUDE LAW, NICOLE KIDMAN, RENÉE ZELLWEGER, EILEEN ATKINS, BRENDAN GLEESON, PHILIP SEYMOUR HOFFMAN, NATALIE PORTMAN, GIOVANNI RIBISI, DONALD SUTHERLAND, RAY WINSTONE","UNITED STATES, ITALY, ROMANIA, UNITED KINGDOM",R,2003,1.0,9.0,2021.0,154,MIN,"DRAMAS, ROMANTIC MOVIES"
s138,MOVIE,CROCODILE DUNDEE IN LOS ANGELES,SIMON WINCER,"PAUL HOGAN, LINDA KOZLOWSKI, JERE BURNS, JONATHAN BANKS, AIDA TURTURRO, ALEC WILSON, GERRY SKILTON, STEVE RACKMAN, SERGE COCKBURN, PAUL RODRIGUEZ, MARK ADAIR-RIOS, TIRIEL MORA, GRANT PIRO, MIKE TYSON","AUSTRALIA, UNITED STATES",PG,2001,1.0,9.0,2021.0,95,MIN,"ACTION & ADVENTURE, COMEDIES"
s139,MOVIE,DEAR JOHN,LASSE HALLSTRÖM,"CHANNING TATUM, AMANDA SEYFRIED, RICHARD JENKINS, HENRY THOMAS, D.J. COTRONA, CULLEN MOSS, GAVIN MCCULLEY, JOSE LUCENA JR., KEITH ROBINSON, SCOTT PORTER",UNITED STATES,PG-13,2010,1.0,9.0,2021.0,108,MIN,"DRAMAS, ROMANTIC MOVIES"
s140,MOVIE,DO THE RIGHT THING,SPIKE LEE,"DANNY AIELLO, OSSIE DAVIS, RUBY DEE, RICHARD EDSON, GIANCARLO ESPOSITO, SPIKE LEE, BILL NUNN, JOHN TURTURRO, PAUL BENJAMIN, FRANKIE FAISON, SAMUEL L. JACKSON, ROSIE PEREZ, MARTIN LAWRENCE, MIGUEL SANDOVAL",UNITED STATES,R,1989,1.0,9.0,2021.0,120,MIN,"CLASSIC MOVIES, COMEDIES, DRAMAS"
s141,MOVIE,"EL PATRÓN, RADIOGRAFÍA DE UN CRIMEN",SEBASTIÁN SCHINDEL,"JOAQUÍN FURRIEL, LUIS ZIEMBROWSKI, GUILLERMO PFENING, MÓNICA LAIRANA, GERMÁN DE SILVA, VICTORIA RAPOSO, ANDREA GARROTE","ARGENTINA, VENEZUELA",TV-MA,2014,1.0,9.0,2021.0,100,MIN,"DRAMAS, INTERNATIONAL MOVIES, THRILLERS"
s142,MOVIE,EXTRACTION,STEVEN C. MILLER,"BRUCE WILLIS, KELLAN LUTZ, GINA CARANO, D.B. SWEENEY, JOSHUA MIKEL, STEVE COULTER, DAN BILZERIAN, HEATHER JOHANSEN","UNITED STATES, UNITED KINGDOM, CANADA",R,2015,1.0,9.0,2021.0,82,MIN,ACTION & ADVENTURE
s143,MOVIE,FREEDOM WRITERS,RICHARD LAGRAVENESE,"HILARY SWANK, PATRICK DEMPSEY, SCOTT GLENN, IMELDA STAUNTON, APRIL L. HERNANDEZ, MARIO, KRISTIN HERRERA, JACLYN NGAN, SERGIO MONTALVO, JASON FINN, DEANCE WYATT, VANETTA SMITH","GERMANY, UNITED STATES",PG-13,2007,1.0,9.0,2021.0,124,MIN,DRAMAS
s144,MOVIE,GREEN LANTERN,MARTIN CAMPBELL,"RYAN REYNOLDS, BLAKE LIVELY, PETER SARSGAARD, MARK STRONG, TIM ROBBINS, JAY O. SANDERS, TAIKA WAITITI, ANGELA BASSETT",UNITED STATES,PG-13,2011,1.0,9.0,2021.0,114,MIN,"ACTION & ADVENTURE, SCI-FI & FANTASY"
